osm_id,nazov,nazov_norm,okres,kraj,typ,lon,lat
329043423,Oravská Poruba,oravska poruba,Dolný Kubín,Žilinský,village,19.253191,49.19767
335769333,Banská Bystrica - Sásová,banska bystrica sasova,Banská Bystrica,Banskobystrický,village,19.163797,48.756802
338349039,Velčice,velcice,Zlaté Moravce,Nitriansky,village,18.303973,48.413317
339464018,Mníchova Lehota,mnichova lehota,Trenčín,Trenčiansky,village,18.061488,48.836126
340358304,Nedožery - Brezany,nedozery brezany,Prievidza,Trenčiansky,village,18.644873,48.816522
344651008,Ivanka Pri Nitre,ivanka pri nitre,Nitra,Nitriansky,village,18.11827,48.236235
344651599,Skalka,skalka,Žiar nad Hronom,Banskobystrický,hamlet,18.988152,48.739034
344705705,Častobrezie,castobrezie,Zvolen,Banskobystrický,hamlet,19.21762,48.483478
344705710,Sekier,sekier,Zvolen,Banskobystrický,hamlet,19.203372,48.477655
345098664,Žliabok,zliabok,Zvolen,Banskobystrický,locality,19.197907,48.425596
345266063,Horná Roveň,horna roven,Banská Štiavnica,Banskobystrický,hamlet,18.877824,48.44655
346242734,Za vrch lúka,za vrch luka,Zvolen,Banskobystrický,locality,19.036326,48.663212
347571936,Hájske,hajske,Šaľa,Nitriansky,village,17.867951,48.25559
347681832,Lúčky,lucky,Ružomberok,Žilinský,village,19.403636,49.128053
347713894,Lúčky - kúpele,lucky kupele,Ružomberok,Žilinský,hamlet,19.398893,49.131478
348027272,Michal nad Žitavou,michal nad zitavou,Nové Zámky,Nitriansky,village,18.282344,48.184857
348027273,Maňa,mana,Nové Zámky,Nitriansky,village,18.285713,48.15367
348028081,Rastislavice,rastislavice,Nové Zámky,Nitriansky,village,18.074248,48.134917
348029382,Lúčnica nad Žitavou,lucnica nad zitavou,Nitra,Nitriansky,village,18.284201,48.203588
352801022,Mičinské lúky,micinske luky,Banská Bystrica,Banskobystrický,locality,19.192098,48.695043
353786208,Banská Bystrica - Kremnička,banska bystrica kremnicka,Banská Bystrica,Banskobystrický,suburb,19.129027,48.695667
353873957,Obrázok,obrazok,Žiar nad Hronom,Banskobystrický,locality,18.96215,48.718515
354870383,Janíkovce,janikovce,Nitra,Nitriansky,village,18.142027,48.28353
355152748,Dolné Krškany,dolne krskany,Nitra,Nitriansky,locality,18.097156,48.271054
355503743,Lietavská Svinná,lietavska svinna,Žilina,Žilinský,village,18.676323,49.152362
356202305,Šaľa - Veča,sala veca,Šaľa,Nitriansky,suburb,17.887422,48.166591
356622087,Zaľubica,zalubica,Kežmarok,Prešovský,village,20.492819,49.115279
356650766,Ľubické Kúpele,lubicke kupele,Kežmarok,Prešovský,hamlet,20.534791,49.139587
357567173,Trenčianske Stankovce,trencianske stankovce,Trenčín,Trenčiansky,village,17.987249,48.838974
357932142,Kunov,kunov,Senica,Trnavský,village,17.396607,48.694437
360600673,Babkov,babkov,Žilina,Žilinský,village,18.640222,49.157308
360612579,Kubínska hoľa,kubinska hola,Dolný Kubín,Žilinský,locality,19.255329,49.271648
360621445,Štefanka,stefanka,Banská Bystrica,Banskobystrický,locality,19.025312,48.794032
362193672,Šípkové,sipkove,Piešťany,Trnavský,village,17.71839,48.657029
364495111,Vysoké Tatry - Podbanské,vysoke tatry podbanske,Liptovský Mikuláš,Žilinský,hamlet,19.902051,49.141612
369895567,Čadečka,cadecka,Čadca,Žilinský,village,18.787625,49.454143
369960802,Žarec,zarec,Čadca,Žilinský,locality,18.791334,49.431757
369960878,Kyčerka,kycerka,Čadca,Žilinský,locality,18.773228,49.434781
369961069,Sídlisko 3,sidlisko 3,Čadca,Žilinský,locality,18.776857,49.437832
369961454,Centrum (Čadca),centrum cadca,Čadca,Žilinský,locality,18.787265,49.438363
369961477,ČADCA,cadca,Čadca,Žilinský,county,18.791494,49.44418
371292573,Gápel,gapel,Prievidza,Trenčiansky,suburb,18.491814,48.913284
371504862,Kalinčiakovo,kalinciakovo,Levice,Nitriansky,village,18.659105,48.200867
371538108,Čankov,cankov,Levice,Nitriansky,village,18.708012,48.195567
371539216,Brhlovce,brhlovce,Levice,Nitriansky,village,18.740285,48.214444
372854565,Hradná,hradna,Bytča,Žilinský,village,18.592065,49.13631
374354263,Alžbetin ostrov,alzbetin ostrov,Komárno,Nitriansky,locality,18.108863,47.756532
374354715,Komárno - Nová osada,komarno nova osada,Komárno,Nitriansky,hamlet,18.110109,47.786199
374356306,Horná Potoň - Benkova Potoň,horna poton benkova poton,Dunajská Streda,Trnavský,hamlet,17.501972,48.043465
376271545,Bardejovské kúpele,bardejovske kupele,Bardejov,Prešovský,hamlet,21.273901,49.327324
377013413,Hájik,hajik,Žilina,Žilinský,suburb,18.709476,49.213048
378199978,Handlová časť Morovno,handlova cast morovno,Prievidza,Trenčiansky,suburb,18.739303,48.75397
379627718,Dobroč osada Brestina,dobroc osada brestina,Lučenec,Banskobystrický,hamlet,19.549081,48.541181
380651440,Javorina,javorina,Poprad,Prešovský,village,20.14149,49.265129
380651856,Lysá Polana,lysa polana,Poprad,Prešovský,hamlet,20.116595,49.263188
384901875,Šváby,svaby,Prešov,Prešovský,suburb,21.263165,48.969289
384901880,Solivar,solivar,Prešov,Prešovský,suburb,21.272106,48.976626
384901883,Sekčov,sekcov,Prešov,Prešovský,suburb,21.27126,48.990606
385833027,Nemce,nemce,Banská Bystrica,Banskobystrický,village,19.185154,48.7637
385842397,Hontianske Moravce,hontianske moravce,Krupina,Banskobystrický,village,18.841756,48.188232
385869629,Lovčica - Trubín,lovcica trubin,Žiar nad Hronom,Banskobystrický,village,18.783059,48.614073
385899530,Turňa nad Bodvou,turna nad bodvou,Košice - okolie,Košický,village,20.881877,48.600452
385907537,Raslavice,raslavice,Bardejov,Prešovský,village,21.326694,49.143819
385911062,Križovany nad Dudváhom,krizovany nad dudvahom,Trnava,Trnavský,village,17.651682,48.322017
385911718,Šúrovce,surovce,Trnava,Trnavský,village,17.720518,48.332118
385912521,Mútne,mutne,Námestovo,Žilinský,village,19.323235,49.460761
385913820,Liptovské Sliače,liptovske sliace,Ružomberok,Žilinský,village,19.390697,49.061607
385914805,Oravská Jasenica,oravska jasenica,Námestovo,Žilinský,village,19.435844,49.390418
385972792,Kynceľová,kyncelova,Banská Bystrica,Banskobystrický,village,19.18494,48.750459
385977903,Gemerské Teplice,gemerske teplice,Revúca,Banskobystrický,village,20.27132,48.602155
385978352,Gemerský Sad,gemersky sad,Revúca,Banskobystrický,village,20.325737,48.578765
385990848,Udiča,udica,Považská Bystrica,Trenčiansky,village,18.40107,49.167563
385991073,Gemerská Poloma,gemerska poloma,Rožňava,Košický,village,20.479031,48.714411
385991989,Vinodol,vinodol,Nitra,Nitriansky,village,18.206406,48.189437
386002822,Žitavany,zitavany,Zlaté Moravce,Nitriansky,village,18.421841,48.397297
386226248,Magnezitovce,magnezitovce,Revúca,Banskobystrický,village,20.224256,48.664737
386580184,Horné Obdokovce,horne obdokovce,Topoľčany,Nitriansky,village,18.045731,48.493402
386580642,Plevník - Drienové,plevnik drienove,Považská Bystrica,Trenčiansky,village,18.498058,49.169583
386581785,Hybe,hybe,Liptovský Mikuláš,Žilinský,village,19.831009,49.043832
386581849,Hraň,hran,Trebišov,Košický,village,21.78709,48.544342
386582533,Hronovce,hronovce,Levice,Nitriansky,village,18.659592,48.007841
386582794,Nová Dedina,nova dedina,Levice,Nitriansky,village,18.638821,48.279023
386588475,Radoľa,radola,Kysucké Nové Mesto,Žilinský,village,18.794346,49.290202
386588899,Ihľany,ihlany,Kežmarok,Prešovský,village,20.537567,49.188884
387185443,Dubnica,dubnica,Prievidza,Trenčiansky,suburb,18.586856,48.792574
387185444,Necpaly,necpaly,Prievidza,Trenčiansky,suburb,18.634047,48.78359
387185445,Kopanice,kopanice,Prievidza,Trenčiansky,suburb,18.641544,48.776808
387185446,Píly,pily,Prievidza,Trenčiansky,suburb,18.603339,48.772041
387185447,Kúty,kuty,Prievidza,Trenčiansky,suburb,18.620336,48.794079
390001363,Priepasné časť Dlhý Vŕšok,priepasne cast dlhy vrsok,Myjava,Trenčiansky,village,17.59322,48.691918
390759340,Sídlisko 2,sidlisko 2,Prešov,Prešovský,suburb,21.223357,48.997798
390759794,Sídlisko 3,sidlisko 3,Prešov,Prešovský,suburb,21.224856,49.010893
391299770,Gemerská Hôrka,gemerska horka,Rožňava,Košický,village,20.37775,48.535249
391300400,Gbeľany,gbelany,Žilina,Žilinský,village,18.845587,49.212775
391302222,Kátlovce,katlovce,Trnava,Trnavský,village,17.609539,48.525359
391521050,Jarná,jarna,Trnava,Trnavský,village,17.460935,48.32223
395398939,Podlužany,podluzany,Bánovce nad Bebravou,Trenčiansky,village,18.239113,48.770966
395488999,Timoradza,timoradza,Bánovce nad Bebravou,Trenčiansky,village,18.235978,48.81129
395489128,Krasna Ves,krasna ves,Bánovce nad Bebravou,Trenčiansky,village,18.230924,48.835786
395489266,Slatinka n/B,slatinka n b,Bánovce nad Bebravou,Trenčiansky,village,18.241575,48.841992
395489318,Slatina n/B,slatina n b,Bánovce nad Bebravou,Trenčiansky,village,18.263764,48.836832
395489418,Šípkov,sipkov,Bánovce nad Bebravou,Trenčiansky,village,18.292966,48.851061
395489665,Čierna Lehota,cierna lehota,Bánovce nad Bebravou,Trenčiansky,village,18.336639,48.871236
395489821,Ľutov,lutov,Bánovce nad Bebravou,Trenčiansky,village,18.280738,48.776785
395489822,Prusy,prusy,Bánovce nad Bebravou,Trenčiansky,village,18.260143,48.758555
395699238,Brunovce (časť),brunovce cast,Nové Mesto nad Váhom,Trenčiansky,hamlet,17.84717,48.683438
398164026,Šidlovec,sidlovec,Prešov,Prešovský,suburb,21.242562,49.031493
398166052,Nižná Šebastová,nizna sebastova,Prešov,Prešovský,suburb,21.275951,49.025978
402685846,Pohronský Bukovec,pohronsky bukovec,Banská Bystrica,Banskobystrický,hamlet,19.377501,48.835624
402703007,Tále,tale,Brezno,Banskobystrický,locality,19.602912,48.876092
409893903,Nižné Kamence,nizne kamence,Žilina,Žilinský,hamlet,19.002385,49.249705
409894807,Vyšné Kamence,vysne kamence,Žilina,Žilinský,hamlet,19.012857,49.25273
410716588,Nižná,nizna,Piešťany,Trnavský,village,17.656596,48.533208
411812802,Bukovec časť Bašnári,bukovec cast basnari,Myjava,Trenčiansky,village,17.504489,48.720602
416499148,Turčianska Štiavnička,turcianska stiavnicka,Martin,Žilinský,village,19.024554,49.088177
416499188,Košúty,kosuty,Martin,Žilinský,suburb,18.936429,49.089732
417021331,Dvorníky,dvorniky,Krupina,Banskobystrický,hamlet,18.927093,48.198382
417021366,Viničky,vinicky,Krupina,Banskobystrický,hamlet,19.138679,48.305533
417277802,Abrahámovce,abrahamovce,Bardejov,Prešovský,village,21.343526,49.161451
417278692,Abrahámovce,abrahamovce,Kežmarok,Prešovský,village,20.4433,49.042808
417282091,Zbehy,zbehy,Nitra,Nitriansky,village,18.019281,48.362539
417284993,Kráľova Lehota,kralova lehota,Liptovský Mikuláš,Žilinský,village,19.791838,49.021401
417284994,Malatíny,malatiny,Liptovský Mikuláš,Žilinský,village,19.456153,49.058176
418145253,Belá - Dulice,bela dulice,Martin,Žilinský,village,18.978538,49.003083
418145868,Maršová-Rašov,marsova rasov,Bytča,Žilinský,village,18.513679,49.181703
418146505,Kočín - Lančár,kocin lancar,Piešťany,Trnavský,village,17.655201,48.598295
418146506,Melčice - Lieskové,melcice lieskove,Trenčín,Trenčiansky,village,17.909946,48.84043
418150875,Krivosúd - Bodovka,krivosud bodovka,Trenčín,Trenčiansky,village,17.944965,48.819863
418150876,Kostolná - Záriečie,kostolna zariecie,Trenčín,Trenčiansky,village,17.96711,48.878828
418151566,Žitná - Radiša,zitna radisa,Bánovce nad Bebravou,Trenčiansky,village,18.346481,48.766826
418151886,Granč - Petrovce,granc petrovce,Levoča,Prešovský,village,20.803299,48.99824
418169086,Dvorníky - Včeláre,dvorniky vcelare,Košice - okolie,Košický,village,20.838146,48.60136
418176969,Zemplínske Jastrabie,zemplinske jastrabie,Trebišov,Košický,village,21.776447,48.501251
418177534,Hontianske Trsťany,hontianske trstany,Levice,Nitriansky,village,18.804302,48.206486
418178024,Mikulášová,mikulasova,Bardejov,Prešovský,village,21.391582,49.383378
418178937,Nechválova Polianka,nechvalova polianka,Humenné,Prešovský,village,22.093162,49.067568
418179332,Rokytov pri Humennom,rokytov pri humennom,Humenné,Prešovský,village,21.993771,49.103432
418179615,Zbojné,zbojne,Medzilaborce,Prešovský,village,21.996689,49.138821
418181547,Sulín,sulin,Stará Ľubovňa,Prešovský,village,20.754547,49.362924
418183099,Hlboké nad Váhom,hlboke nad vahom,Bytča,Žilinský,village,18.589554,49.21356
418183101,Bartošova Lehôtka,bartosova lehotka,Žiar nad Hronom,Banskobystrický,village,18.911247,48.654799
418183906,Horná Ždaňa,horna zdana,Žiar nad Hronom,Banskobystrický,village,18.750229,48.568543
418184643,Slovinky,slovinky,Spišská Nová Ves,Košický,village,20.844154,48.880296
418185593,Bara,bara,Trebišov,Košický,village,21.717396,48.424986
418628348,Záhorie (vojenský obvod),zahorie vojensky obvod,Malacky,Bratislavský,village,17.244415,48.55491
418628349,Valaškovce (vojenský obvod),valaskovce vojensky obvod,Humenné,Prešovský,village,22.086639,48.918213
418721507,Nová Polhora,nova polhora,Košice - okolie,Košický,village,21.316,48.832
418721508,Kaloša,kalosa,Rimavská Sobota,Banskobystrický,village,20.233,48.416
418721509,Lehôtka pod Brehmi,lehotka pod brehmi,Žiar nad Hronom,Banskobystrický,village,18.807,48.543
418721510,Prihradzany,prihradzany,Revúca,Banskobystrický,hamlet,20.239,48.584
418721511,Kostoľany nad Hornádom,kostolany nad hornadom,Košice - okolie,Košický,village,21.24,48.797
418721512,Jastrabie pri Michalovciach,jastrabie pri michalovciach,Michalovce,Košický,village,22.03,48.714
418721513,Kapušianske Kľačany,kapusianske klacany,Michalovce,Košický,village,22.106,48.53
418721514,Rakytník,rakytnik,Rimavská Sobota,Banskobystrický,village,20.175,48.392
418722409,Poruba pod Vihorlatom,poruba pod vihorlatom,Michalovce,Košický,village,22.137,48.825
418722410,Krišovská Liesková,krisovska lieskova,Michalovce,Košický,village,22.031,48.594
418722411,Vrbnica,vrbnica,Michalovce,Košický,village,21.883,48.678
418722413,Zemplínska Široká,zemplinska siroka,Michalovce,Košický,village,21.977,48.693
418722415,Bôrka,borka,Rožňava,Košický,village,20.764,48.631
418722417,Maťovské Vojkovce,matovske vojkovce,Michalovce,Košický,village,22.128,48.574
418722418,Zemplínske Kopčany,zemplinske kopcany,Michalovce,Košický,village,21.922,48.589
418722419,Ptrukša,ptruksa,Michalovce,Košický,village,22.139,48.488
418722420,Bohúňovo,bohunovo,Rožňava,Košický,village,20.385,48.514
418724517,Turčiansky Peter,turciansky peter,Martin,Žilinský,village,18.89,49.029
418724518,Adamovské Kochanovce,adamovske kochanovce,Trenčín,Trenčiansky,village,17.925,48.853
418724519,Klin nad Bodrogom,klin nad bodrogom,Trebišov,Košický,hamlet,21.724,48.384
418724520,Červenica pri Sabinove,cervenica pri sabinove,Sabinov,Prešovský,village,21.026,49.135
418724521,Staškovce,staskovce,Stropkov,Prešovský,village,21.755,49.28
418724523,Bodružal,bodruzal,Svidník,Prešovský,hamlet,21.708,49.354
418724524,Šútovce,sutovce,Prievidza,Trenčiansky,village,18.537,48.801
418724525,Soľník,solnik,Stropkov,Prešovský,hamlet,21.745,49.215
418724526,Okrúhle,okruhle,Svidník,Prešovský,village,21.552,49.182
418724527,Blažovce,blazovce,Turčianske Teplice,Žilinský,hamlet,18.845,48.939
418724528,Jablonov nad Turňou,jablonov nad turnou,Rožňava,Košický,village,20.673,48.593
418724529,Tatranská Javorina,tatranska javorina,Poprad,Prešovský,village,20.142,49.266
418724530,Korňa,korna,Čadca,Žilinský,village,18.541,49.414
418724531,Nitrica,nitrica,Prievidza,Trenčiansky,village,18.448,48.705
418724532,Kazimír,kazimir,Trebišov,Košický,village,21.584,48.527
418724533,Červená Voda,cervena voda,Sabinov,Prešovský,village,21.088,49.146
418724534,Ostratice,ostratice,Partizánske,Trenčiansky,village,18.281,48.644
418724535,Čierne Kľačany,cierne klacany,Zlaté Moravce,Nitriansky,village,18.421,48.352
418724536,Ruská Volová,ruska volova,Snina,Prešovský,hamlet,22.366,48.945
418724537,Dolný Chotár,dolny chotar,Galanta,Trnavský,village,17.867,48
418724538,Rafajovce,rafajovce,Vranov nad Topľou,Prešovský,hamlet,21.736,49.045
418724539,Hermanovce nad Topľou,hermanovce nad toplou,Vranov nad Topľou,Prešovský,village,21.509,48.982
418724540,Krškany,krskany,Levice,Nitriansky,village,18.676,48.223
418724541,Domaňovce,domanovce,Levoča,Prešovský,village,20.659,48.963
418724542,Medvedie,medvedie,Svidník,Prešovský,hamlet,21.64,49.399
418724543,Livovská Huta,livovska huta,Bardejov,Prešovský,hamlet,21.033,49.244
418724544,Brežany,brezany,Žilina,Žilinský,hamlet,18.671,49.19
418724545,Nová Kelča,nova kelca,Vranov nad Topľou,Prešovský,village,21.695,49.06
418724546,Kráľova Lehota,kralova lehota,Liptovský Mikuláš,Žilinský,village,19.794,49.021
418724547,Skalka nad Váhom,skalka nad vahom,Trenčín,Trenčiansky,village,18.072,48.928
418724549,Prietržka,prietrzka,Skalica,Trnavský,village,17.196,48.805
418724550,Radatice,radatice,Prešov,Prešovský,village,21.189,48.932
418724551,Dubovce,dubovce,Skalica,Trnavský,village,17.249,48.773
418724552,Čimhová,cimhova,Tvrdošín,Žilinský,village,19.691,49.362
418724553,Záriečie,zariecie,Púchov,Trenčiansky,village,18.251,49.178
418724554,Štitáre,stitare,Nitra,Nitriansky,village,18.16,48.35
418724555,Kukučínov,kukucinov,Levice,Nitriansky,village,18.697,48.091
418724556,Malatíny,malatiny,Liptovský Mikuláš,Žilinský,hamlet,19.454,49.059
418724557,Motešice,motesice,Trenčín,Trenčiansky,village,18.183,48.842
418724558,Víťazovce,vitazovce,Humenné,Prešovský,village,21.801,49.01
418724559,Kapince,kapince,Nitra,Nitriansky,hamlet,17.975,48.449
418724560,Krišľovce,krislovce,Stropkov,Prešovský,hamlet,21.723,49.139
418724561,Hrabské,hrabske,Bardejov,Prešovský,village,21.073,49.339
418724562,Turá,tura,Levice,Nitriansky,village,18.582,48.156
418724563,Demänovská Dolina,demanovska dolina,Liptovský Mikuláš,Žilinský,village,19.581,48.972
418724564,Košecké Podhradie,kosecke podhradie,Ilava,Trenčiansky,village,18.309,48.975
418724565,Lipníky,lipniky,Prešov,Prešovský,village,21.407,49.047
418724566,Turčianske Jaseno,turcianske jaseno,Martin,Žilinský,village,19.051,49.011
418724567,Soľnička,solnicka,Trebišov,Košický,village,21.959,48.476
418724568,Zemplínska Nová Ves,zemplinska nova ves,Trebišov,Košický,village,21.661,48.562
